scenario,step,action,reward,snr_rf,snr_fso,snr_thz,best_channel
clear,296,1,2.935864147600204,-33.96770791680419,8.07592548630394,-11.973326266786142,1
clear,297,1,2.9343131009494803,-37.1478103656958,8.02939408036562,-12.024522561967004,1
clear,298,1,2.9327653638660935,-34.863655520950054,7.982961961515284,-12.0756210469305,1
clear,299,1,2.9312209143997867,-35.61958317562823,7.936628471244304,-12.126622374835156,1
clear,300,1,2.9296797308188887,-36.45998355385423,7.89039295760169,-12.177527192318786,1
clear,301,1,2.9281417916074335,-33.14054243917628,7.8442547751075855,-12.228336139584927,1
clear,302,1,2.9266070754623037,-37.11673336229364,7.7982132846676135,-12.279049850488022,1
clear,303,1,2.9250755612904307,-32.31177170070023,7.752267853488898,-12.329668952616954,1
clear,304,1,2.9235472282060413,-35.19282271936323,7.706417854997411,-12.380194067377614,1
clear,305,1,2.9220220555279455,-35.34270847300192,7.660662668756641,-12.430625810073527,1
clear,306,1,2.920500022776868,-37.629103440870786,7.6150016803875245,-12.48096478998564,1
clear,307,1,2.918981109672827,-36.535100894083726,7.569434281489835,-12.531211610450796,1
clear,308,1,2.917465296132557,-36.840150095673,7.523959869564835,-12.581366868938613,1
clear,309,1,2.915952562266961,-35.21391648765908,7.478577847938847,-12.631431157127349,1
clear,310,1,2.9144428883786233,-34.56814381062999,7.433287625688666,-12.681405060978665,1
clear,311,1,2.9129362549593414,-36.22440444294849,7.388088617567473,-12.731289160810757,1
clear,312,1,2.9114326426877155,-34.24901962877931,7.342980243932543,-12.781084031370895,1
clear,313,1,2.909932032426759,-35.753939434288746,7.29796193067358,-12.830790241906236,1
clear,314,1,2.9084344052215694,-33.06130281794667,7.253033109142794,-12.880408356233934,1
clear,315,1,2.906939742297007,-37.94738978090077,7.208193216085305,-12.929938932809968,1
clear,316,1,2.905448025055443,-31.833774196411397,7.16344169357157,-12.979382524796943,1
clear,317,1,2.903959235074508,-38.76130926015815,7.11877798892985,-13.028739680130581,1
clear,318,1,2.9024733541049086,-34.20405492360452,7.074201554680668,-13.078010941585525,1
clear,319,1,2.9009903640682593,-32.98563302597678,7.029711848471835,-13.127196846840015,1
clear,320,1,2.8995102470549483,-34.45692801458403,6.985308333014312,-13.176297928539373,1
clear,321,1,2.898032985322046,-36.20829556256473,6.94099047601961,-13.225314714358536,1
clear,322,1,2.8965585612912355,-35.04925023300119,6.896757750137591,-13.274247727063955,1
clear,323,1,2.8950869575467855,-36.82544317253219,6.85260963289572,-13.323097484574173,1
clear,324,1,2.8936181568335404,-36.56167684771798,6.808545606638727,-13.371864500019388,1
clear,325,1,2.8921521420549636,-34.06685033678443,6.7645651584699085,-13.420549281800689,1
clear,326,1,2.8906888962711808,-33.22117410095732,6.720667780192454,-13.469152333647616,1
clear,327,1,2.889228402697083,-31.61922812603647,6.676852968252528,-13.517674154675507,1
clear,328,1,2.8877706447004354,-36.06674547497487,6.633120223682507,-13.566115239441407,1
clear,329,1,2.8863156058000263,-37.55549041116687,6.589469052045489,-13.614476077999633,1
clear,330,1,2.8848632696638474,-41.09782375676632,6.545898963380683,-13.662757155956308,1
clear,331,1,2.8834136201072873,-37.81481960089833,6.502409472149181,-13.710958954522638,1
clear,332,1,2.881966641091366,-34.968476872554426,6.45900009718109,-13.759081950568302,1
clear,333,1,2.8805223167209926,-32.65863224980581,6.415670361623124,-13.80712661667321,1
clear,334,1,2.879080631243241,-37.3155545127052,6.3724197928869755,-13.855093421178815,1
clear,335,1,2.877641569045662,-34.63065088923674,6.329247922598692,-13.902982828238795,1
clear,336,1,2.8762051146546144,-34.54689913726378,6.28615428654851,-13.950795297868677,1
clear,337,1,2.874771252733621,-37.4065738488749,6.243138424641631,-13.998531285995012,1
clear,338,1,2.873339968081752,-36.78728291613572,6.200199880849676,-14.04619124450356,1
clear,339,1,2.8719112456320337,-36.4600503263857,6.157338203162909,-14.093775621287001,1
clear,340,1,2.870485070449864,-36.211392965280766,6.114552943542843,-14.141284860291883,1
clear,341,1,2.8690614277314817,-38.84792634194927,6.071843657876154,-14.188719401564605,1
clear,342,1,2.867640302802429,-38.67205818376149,6.0292099059286555,-14.236079681297317,1
clear,343,1,2.8662216811160484,-35.0416387923627,5.98665125130016,-14.283366131872537,1
clear,344,1,2.8648055482520087,-36.682116662834744,5.944167261380286,-14.330579181907394,1
clear,345,1,2.863391889914837,-38.377353794110206,5.901757507304399,-14.37771925629745,1
clear,346,1,2.86198069193248,-37.939882404077906,5.859421563910487,-14.42478677625939,1
clear,347,1,2.8605719402548915,-35.59724419686912,5.817159009696694,-14.471782159373543,1
clear,348,1,2.859165620952629,-32.73949890833157,5.7749694267793386,-14.518705819625506,1
clear,349,1,2.857761720215473,-36.61657466059811,5.732852400851457,-14.56555816744741,1
clear,350,1,2.856360224351076,-33.93848425246777,5.690807521142157,-14.612339609758394,1
clear,351,1,2.854961119783619,-38.039612577362014,5.6488343803764876,-14.659050550004515,1
clear,352,1,2.853564393052488,-38.308069143653576,5.606932574735638,-14.705691388198368,1
clear,353,1,2.8521700308109783,-33.45737547610721,5.5651017038180575,-14.752262520957675,1
clear,354,1,2.8507780198250083,-38.43670543876403,5.523341370600904,-14.79876434154379,1
clear,355,1,2.8493883469718497,-37.30413769302986,5.481651181401971,-14.845197239899406,1
clear,356,1,2.8480009992388937,-36.787519588382,5.440030745842587,-14.891561602685801,1
clear,357,1,2.846615963722404,-33.17356097416894,5.398479676810294,-14.937857813319406,1
clear,358,1,2.8452332276263106,-36.200113759466376,5.356997590422647,-14.984086252008277,1
clear,359,1,2.843852778261023,-38.71279143391939,5.315584105991532,-15.030247295787653,1
clear,360,1,2.842474603042233,-36.51705285181555,5.274238845987397,-15.076341318555073,1
clear,361,1,2.8410986894897663,-36.85348998353266,5.232961436004596,-15.122368691105219,1
clear,362,1,2.839725025226426,-35.6388312588577,5.191751504726926,-15.168329781164154,1
clear,363,1,2.8383535979768677,-37.49699064736086,5.150608683893675,-15.214224953423034,1
clear,364,1,2.8369843955664784,-36.116542193947616,5.109532608266133,-15.260054569571402,1
clear,365,1,2.8356174059202788,-38.51993279936357,5.068522915594587,-15.305818988330097,1
clear,366,1,2.834252617061836,-38.30463870989053,5.027579246585717,-15.351518565483708,1
clear,367,1,2.8328900171121942,-40.51909195772984,4.986701244870505,-15.397153653912278,1
clear,368,1,2.831529594288814,-35.36094332793793,4.945888556972474,-15.442724603623113,1
clear,369,1,2.8301713369045394,-32.932049980733126,4.9051408322766035,-15.488231761781819,1
clear,370,1,2.8288152333665586,-37.12387256200156,4.864457722998256,-15.533675472742807,1
clear,371,1,2.8274612721753947,-36.980596890245266,4.823838884152777,-15.579056078079851,1
clear,372,1,2.8261094419239106,-39.70198197206726,4.783283973525795,-15.624373916615646,1
clear,373,1,2.8247597312963113,-33.70670386362928,4.74279265164311,-15.669629324451524,1
clear,374,1,2.823412129067176,-36.99114327458627,4.702364581741828,-15.714822634996308,1
clear,375,1,2.8220666241004957,-34.29820206101688,4.6619994297414005,-15.75995417899513,1
clear,376,1,2.8207232053487257,-35.17047973900205,4.621696864215163,-15.805024284557767,1
clear,377,1,2.819381861851847,-39.14380254163083,4.581456556362279,-15.85003327718642,1
clear,378,1,2.8180425827364473,-37.62160668239402,4.541278179980094,-15.894981479803345,1
clear,379,1,2.8167053572148033,-40.24278933244869,4.501161411436624,-15.939869212778142,1
clear,380,1,2.8153701745839874,-37.466743433971565,4.4611059296437885,-15.984696793954322,1
clear,381,1,2.8140370242249784,-38.56064035411556,4.421111416030658,-16.029464538676095,1
clear,382,1,2.812705895601782,-41.72811503630945,4.381177554517137,-16.07417275981435,1
clear,383,1,2.811376778260569,-36.98630337599299,4.341304031488108,-16.11882176779254,1
clear,384,1,2.810049661828824,-38.705327198712865,4.301490535767813,-16.163411870611917,1
clear,385,1,2.808724536014501,-40.687942936581436,4.261736758594638,-16.207943373877,1
clear,386,1,2.807401390605186,-37.9124097569354,4.222042393595922,-16.252416580820164,1
clear,387,1,2.8060802154672895,-32.90599149796812,4.182407136763685,-16.29683179232604,1
clear,388,1,2.804761000545225,-35.20860167552588,4.142830686430114,-16.341189306956053,1
clear,389,1,2.803443735860614,-34.835036567926885,4.103312743243616,-16.385489420971897,1
clear,390,1,2.802128411511494,-39.96263808937034,4.063853010145068,-16.42973242835925,1
clear,391,1,2.8008150176715425,-32.604946632056944,4.024451192344544,-16.473918620851045,1
clear,392,1,2.799503544589305,-36.96057297592038,3.9851069972981614,-16.51804828795047,1
clear,393,1,2.798193982587433,-36.275525696618836,3.9458201346852735,-16.562121716953406,1
clear,394,1,2.796886322061939,-39.845751927770564,3.906590316386012,-16.606139192971092,1
clear,395,1,2.7955805534814555,-38.988549488712025,3.867417256459102,-16.650100998952144,1
clear,396,1,2.794276667386498,-36.865429556744346,3.828300671119792,-16.694007415704206,1
clear,397,1,2.792974654388744,-37.11987167547388,3.7892402787182085,-16.73785872191566,1
clear,398,1,2.7916745051703273,-34.03732772187649,3.7502357997181237,-16.781655194176857,1
clear,399,1,2.790376210483127,-37.29431164657527,3.7112869566756936,-16.82539710700116,1
clear,0,1,3.998603648545147,16.99516434675184,62.62399048021783,43.98780271955808,1
clear,1,1,3.9996294283508798,7.456741032702511,56.40641470829961,37.93920280627847,1
clear,2,1,3.9998314606054794,7.1484181887918465,52.68811080232559,34.38937762516484,1
clear,3,1,3.999904495281926,2.9285511207621076,49.99316837370303,31.86260289299885,1
clear,4,1,3.9999389670150762,0.0592843711218191,47.85902596471291,29.896402632837706,1
clear,5,1,3.999957919187983,-0.35853406326399695,46.0796352348789,28.284777711885212,1
clear,6,1,3.999969426882807,-1.6969667394904073,44.54507802769218,26.917841919272956,1
clear,7,1,3.9999769205187237,-2.328104390091355,43.18973968844417,25.730002979719213,1
clear,8,1,3.999982060506454,-4.990289766440946,41.97129532532131,24.678952530771596,1
clear,9,1,3.999985730459592,-8.187831289277767,40.860844391238196,23.735802719558077,1
clear,10,1,3.994580846180613,-3.633320680731327,39.83777231056712,22.87994901639358,1
clear,11,1,3.962885726645524,-7.475712241384881,38.88685731873429,22.0961777986056,1
clear,12,1,3.9332100416255966,-6.0803735283691305,37.99653929500086,21.372935673421356,1
clear,13,1,3.9052543761546863,-8.675082273725838,37.15783195472531,20.701242005993336,1
clear,14,1,3.878781348294469,-10.14858200315329,36.363611230766296,20.073977538444467,1
clear,15,1,3.853599573972815,-9.84181659296807,35.608133777197175,19.485403066439602,1
clear,16,1,3.8295525000119897,-10.935100905569525,34.88670169341745,18.930824291992625,1
clear,17,1,3.8065104328974666,-8.735540273015713,34.19542322041872,18.40635261749196,1
clear,18,1,3.7843647250010273,-11.321387037272856,33.531038220014494,17.908730700501494,1
clear,19,1,3.7630234533895797,-13.182701451895067,32.890788468034,17.43520280627844,1
clear,20,1,3.7424081537585066,-14.230827131026693,32.272319624218454,16.98341682487971,1
clear,21,1,3.722451314670346,-13.368343200092456,31.673606026143652,16.551349103113964,1
clear,22,1,3.703094429124394,-12.078838484527417,31.092892212913004,16.137245999206225,1
clear,23,1,3.684286461016663,-12.676312864287473,30.528646902212138,15.739577885325975,1
clear,24,1,3.6659826247917824,-10.005868840349823,29.979526367699005,15.357002546117329,1
clear,25,1,3.648143404533586,-13.810696181397386,29.444345002757977,14.988335760141736,1
clear,26,1,3.6307337582410186,-16.955582660598107,28.92205144208953,14.632527436378336,1
clear,27,1,3.6137224668574683,-13.636412853671196,28.411709027542766,14.288642092713717,1
clear,28,1,3.5970815975599675,-11.678552477892499,27.912479702941155,13.955842761578952,1
clear,29,1,3.5807860580555793,-17.695688167872827,27.42361064000751,13.633377625164842,1
clear,30,1,3.564813223972438,-16.734294046183216,26.944423057788917,13.320568842872643,1
clear,31,1,3.5491426254159193,-15.057241201636895,26.474302817533335,13.016803153159984,1
clear,32,1,3.5337556817622517,-15.16593029279397,26.012692465068508,12.721523922000344,1
clear,33,1,3.5186354760465113,-20.63882389867077,25.55908446130381,12.434224378712981,1
clear,34,1,3.503766562056394,-18.452880135030743,25.113015394130844,12.154441832552594,1
clear,35,1,3.4891347986021404,-15.74284433100157,24.674061005784775,11.881752704212332,1
clear,36,1,3.474727206493854,-16.292719575991622,24.241831901566098,11.615768238218198,1
clear,37,1,3.4605318445919693,-14.33551617267156,23.81596983086629,11.35613078722189,1
clear,38,1,3.4465377019576398,-16.746782786316196,23.3961444512786,11.102510579028104,1
clear,39,1,3.43273460365687,-16.21159519859212,22.98205050239126,10.85460289299884,1
clear,40,1,3.4191131281951703,-18.752723020501687,22.573405328552525,10.612125585163382,1
clear,41,1,3.4056645349008536,-19.759388019570974,22.169946700141246,10.374816911600089,1
clear,42,1,3.3923806998522075,-16.903124703530192,21.771430891190544,10.142433607966339,1
clear,43,1,3.3792540591698614,-19.279460161223415,21.37763097799826,9.914749189834351,1
clear,44,1,3.3662775586811424,-20.10633954632924,20.988335328921952,9.691552444051224,1
clear,45,1,3.353444609116039,-15.614937069035104,20.60334626014302,9.472646085926593,1
clear,46,1,3.3407490461209206,-22.276315688151822,20.222478835980866,9.257845560843734,1
clear,47,1,3.328185094481401,-22.177176897455375,19.84555979549544,9.046977972046351,1
clear,48,1,3.3157473360335534,-18.18040965584951,19.472426589752672,8.83988111898783,1
clear,49,1,3.303430680816383,-16.717934844309017,19.102926516337515,8.636402632837681,1
clear,50,1,3.2912303410804222,-16.26770766335868,18.736915939559307,8.436399197599352,1
clear,51,1,3.2791418078196743,-19.14321436827711,18.374259586364655,8.239735846862127,1
clear,52,1,3.267160829538507,-17.38973127510004,18.01482990930504,8.046285327542291,1
clear,53,1,3.2552833930028346,-21.694356993181536,17.658506509038105,7.855927523098715,1
clear,54,1,3.243505705757138,-20.292590312851733,17.305175609808767,7.668548929673235,1
clear,55,1,3.231824180216402,-18.70461302133137,16.954729582181372,7.484042179434071,1
clear,56,1,3.220235419165727,-17.54816971555039,16.607066508005445,7.302305606108276,1
clear,57,1,3.20873620252073,-21.309804301854776,16.26208978320797,7.123242848299344,1
clear,58,1,3.197323475219415,-23.387389421760147,15.919707754532073,6.946762486715227,1
clear,59,1,3.1859943361314214,-22.910862006075714,15.579833386799223,6.772777711885211,1
clear,60,1,3.174746027883751,-24.473919581228465,15.242383957667514,6.601206019342766,1
clear,61,1,3.1635759275135777,-23.05772780105192,14.907280777204033,6.431968929593025,1
clear,62,1,3.1524815378687157,-19.518551956899888,14.574448929888435,6.264991730486447,1
clear,63,1,3.1414604796851258,-17.68409078654038,14.243817036928688,6.100203239880341,1
clear,64,1,3.130510484278483,-19.7450982692212,13.915317036999868,5.937535586700999,1
clear,65,1,3.1196293867935427,-22.56858784609644,13.588883983717706,5.776924008720713,1
clear,66,1,3.1088151199609912,-21.56209752315897,13.264455858337616,5.618306665541563,1
clear,67,1,3.0980657083166765,-25.12691806399344,12.941973396325581,5.4616244654333626,1
clear,68,1,3.0873792628427124,-25.06640431515562,12.621379926586183,5.306820904812994,1
clear,69,1,3.0767539759940474,-24.61088663767537,12.3026212222549,5.153841919272945,1
clear,70,1,3.06618811707769,-19.96257896504762,11.985645362070638,5.002635745176586,1
clear,71,1,3.0556800279549985,-22.297833939057234,11.670402601440653,4.853152790932728,1
clear,72,1,3.0452281190403117,-24.348546635826587,11.356845252396068,4.705345517148957,1
clear,73,1,3.034830865571713,-24.171407024118814,11.044927571711778,4.559168324938571,1
clear,74,1,3.0244868041320303,-22.335535535877007,10.734605656533587,4.414577451724097,1
clear,75,1,3.0141945294001857,-22.47729491278733,10.425837346916298,4.2715308739422655,1
clear,76,1,3.0039526911148196,-24.293183598019645,10.118582134730135,4.129988216108459,1
clear,77,1,2.9937599912337687,-21.4423289532429,9.812801078443057,3.9899106657484924,1
clear,78,1,2.98361518127442,-25.896217836763835,9.508456723329575,3.8512608937492834,1
clear,79,1,2.9735170598213045,-22.724918031405412,9.205513026696817,3.7140029797192122,1
clear,80,1,2.963464470188454,-26.88534644502873,8.903935287753722,3.5781023419850824,1
clear,81,1,2.9534562982251353,-25.33783913401601,8.603690081781776,3.44352567188376,1
clear,82,1,2.9434914702545374,-23.344361405795606,8.304745198294253,3.310240872036605,1
clear,83,1,2.9335689511358556,-22.7243009770822,8.007069582897683,3.1782169983204507,1
clear,84,1,2.9236877424410133,-23.50415413675874,7.710633282592426,3.0474242052722373,1
clear,85,1,2.9138468807379834,-21.93177602928987,7.415407394271342,2.9178336946867307,1
clear,86,1,2.904045435973301,-21.425970215742165,7.121364016194364,2.7894176671857,1
clear,87,1,2.8942825099469887,-21.83125421445224,6.828476202235389,2.66214927655473,1
clear,88,1,2.884557234873612,-21.85277960350202,6.536717918713294,2.536002586659851,1
clear,89,1,2.8748687720237007,-25.369960655877932,6.24606400363385,2.410952530771579,1
clear,90,1,2.8652163104402026,-22.04785652803041,5.95649012818275,2.2869748731362263,1
clear,91,1,2.855599065725067,-25.57665194742132,5.667972760322567,2.1640461726469864,1
clear,92,1,2.846016278891378,-22.363488230767636,5.380489130356211,2.0421437484793783,1
clear,93,1,2.8364672152768757,-25.357793919643434,5.094017198332095,1.9212456475641022,1
clear,94,1,2.8269511635149156,-27.577195128394187,4.8085356231725465,1.801330613781128,1
clear,95,1,2.8174674345593145,-28.246553598842965,4.524023733418686,1.6823780587667327,1
clear,96,1,2.808015360759688,-25.940619622624244,4.240461499490297,1.5643680342332,1
clear,97,1,2.798594294984197,-28.00586482293685,3.9578295073677774,1.447281205708196,1
clear,98,1,2.7892036097868056,-25.705782533461772,3.6761089336096293,1.3310988276071076,1
clear,99,1,2.779842696616378,-26.2493350854273,3.3952815216250958,1.2158027195580512,1
clear,100,1,2.7705109650650974,-21.314874553252405,3.1153295591264203,1.1013752439052196,1
clear,101,1,2.761207842153914,-28.37438774067346,2.836235856692041,0.9877992843197342,1
clear,102,1,2.7519327716528137,-21.534122947914103,2.5579837273744928,0.8750582254546478,1
clear,103,1,2.7426852134339335,-24.992646098375744,2.280556967293562,0.7631359335824851,1
clear,104,1,2.733464642855601,-23.632589680746943,2.0039398371573998,0.6520167381593276,1
clear,105,1,2.724270550175562,-24.810497395744893,1.728117044659089,0.5416854142626796,1
clear,106,1,2.715102439991747,-28.89565214316672,1.4530737276994712,0.4321271658538884,1
clear,107,1,2.7059598307090362,-27.97167031438807,1.1787954383900419,0.32332760981908704,1
clear,108,1,2.696842254030586,-25.75750574362015,0.905268127792488,0.2152727607456303,1
clear,109,1,2.687749254472379,-29.4138651652289,0.6324781313551489,0.10794901639359253,1
clear,110,1,2.678680388899723,-26.290949313722543,0.3604121550078416,0.001343143824942704,1
clear,111,1,2.6696352260845333,-26.07922289694759,0.08905726188016741,-0.1045577338455324,1
clear,112,1,-2.339386653717715,-26.97031234784097,-0.18159914038991032,-0.2097661501102989,1
clear,113,1,-4.348385659172417,-26.89227707933849,-0.45156931178912235,-0.31429430717136003,2
clear,114,1,-4.357362188252601,-23.711158230584246,-0.7208651915319215,-0.41815408751414757,2
clear,115,1,-4.366316628608968,-26.82438125752986,-0.9894984091615916,-0.52135706498028,2
clear,116,1,-4.375249357924044,-28.94760202954469,-1.2574802951751356,-0.6239145153651481,2
clear,117,1,-4.3841607442512815,-22.056172752386995,-1.524821891196063,-0.7258374265644116,2
clear,118,1,-4.393051146339846,-25.45201667328021,-1.7915339597183446,-0.8271365082925198,2
clear,119,1,-4.401920913945833,-28.110155014112514,-2.0576269934428746,-0.9278222013944244,2
clear,120,1,-4.410770388130565,-26.585170791004717,-2.3231112242263317,-1.027904686770925,2
clear,121,1,-4.419599901546626,-27.291095765428786,-2.5879966316623997,-1.1273938939368486,2
clear,122,2,-2.374209998417385,-26.099297193782505,-2.8522929513124495,-1.2262995092298647,2
clear,123,2,-2.3774877141547703,-28.19144501360153,-3.1160096826037007,-1.3246309836866221,2
clear,124,2,-2.3807465993094326,-29.149719997040116,-3.3791560964096767,-1.422397540603058,2
clear,125,2,-2.3839869539751124,-28.194491539109023,-3.6417412423293887,-1.5196081827931716,2
clear,126,2,-2.3872090711285576,-28.849042088718893,-3.9037739556784428,-1.6162716995610726,2
clear,127,2,-2.390413236852795,-26.150340692549587,-4.165262864206502,-1.7123966733992912,2
clear,128,2,-2.393599730551742,-27.40017366005489,-4.426216394553234,-1.8079914864268969,2
clear,129,2,-2.396768825156504,-28.788985010960992,-4.686642778455231,-1.903064326578612,2
clear,130,2,-2.39992078732379,-29.57372111363272,-4.946550058715325,-1.9976231935572033,2
clear,131,2,-2.4030558776267616,-30.481836143497816,-5.205946094944719,-2.0916759045588944,2
clear,132,2,-2.406174350738703,-25.050469030369822,-5.464838569088873,-2.1852300997836247,2
clear,133,2,-2.4092764556097928,-23.72661799024044,-5.723234990746474,-2.278293247738061,2
clear,134,2,-2.4123624356373146,-27.602563485012617,-5.981142702290506,-2.3708726503420334,2
clear,135,2,-2.4154325288295846,-29.61036857986244,-6.238568883800878,-2.462975447846265,2
clear,136,2,-2.418486967963875,-20.769356305923115,-6.495520557815998,-2.554608623570083,2
clear,137,2,-2.4215259807385836,-27.190711678730146,-6.752004593912134,-2.645779008466641,2
clear,138,2,-2.424549789919938,-29.704053040613356,-7.00802771311702,-2.7364932855238244,2
clear,139,2,-2.427558613483402,-25.284011171615184,-7.2635964921658145,-2.82675799400666,2
clear,140,2,-2.4305526647500866,-26.582460692707937,-7.518717367605437,-2.9165795335495313,2
clear,141,2,-2.4335321525183113,-25.768632467376893,-7.773396639753899,-3.0059641681030422,2
clear,142,2,-2.4364972811905767,-29.85262450426534,-8.027640476521043,-3.094918029743142,2
clear,143,2,-2.4394482508960857,-30.10049764827759,-8.28145491709595,-3.1834471223469234,2
clear,144,2,-2.4423852576090432,-27.57559315051404,-8.534845875506997,-3.271557325141413,2
clear,145,2,-2.4453084932628872,-28.923415387445797,-8.787819144059501,-3.3592543961306562,2
clear,146,2,-2.448218145860616,-31.451005061050488,-9.040380396656415,-3.4465439754054477,2
clear,147,2,-2.4511143995813773,-27.983864092506927,-9.292535192005946,-3.533431588341057,2
clear,148,2,-2.4539974348834743,-27.14126782508263,-9.544288976721857,-3.619922648687393,2
clear,149,2,-2.4568674286039176,-30.45126685064389,-9.795647088319816,-3.706022461555528,2
clear,150,2,-2.4597245540546755,-27.736513661022126,-10.046614758114085,-3.7917362263053005,2
clear,151,2,-2.462568981115746,-26.951962407589658,-10.297197114019205,-3.8770690393373473,2
clear,152,2,-2.4654008763251785,-26.508837124388,-10.547399183259287,-3.9620258967938864,2
clear,153,2,-2.4682204029661587,-33.29301344173204,-10.797225894989461,-4.046611697171177,2
clear,154,2,-2.471027721151282,-27.703495774726772,-11.04668208283245,-4.130831243847731,2
clear,155,2,-2.4738229879041134,-29.77349022155103,-11.29577248733357,-4.2146892475311235,2
clear,156,2,-2.476606357238138,-30.4429859176423,-11.54450175833743,-4.298190328626569,2
clear,157,2,-2.4793779802332114,-30.78604265112821,-11.792874457289226,-4.381339019530356,2
clear,158,2,-2.482138005109598,-30.572015694665264,-12.040895059463264,-4.464139766850953,2
clear,159,2,-2.4848865772996787,-33.244931374137124,-12.288567956122149,-4.546596933560389,2
clear,160,2,-2.4876238395174424,-30.49918363947274,-12.535897456608058,-4.628714801078911,2
clear,161,2,-2.490349931825806,-31.11374491055738,-12.782887790370019,-4.710497571294533,2
clear,162,2,-2.49306499170188,-26.451447934592167,-13.0295431089284,-4.791949368521068,2
clear,163,2,-2.495769154100225,-30.102376968412266,-13.27586748777943,-4.873074241395887,2
clear,164,2,-2.4984625515141925,-25.601890982624074,-13.521864928242007,-4.953876164720033,2
clear,165,2,-2.5011453140354183,-33.320632796039185,-13.767539359248621,-5.034359041243004,2
clear,166,2,-2.5038175694115106,-30.66959960338867,-14.01289463908256,-5.114526703393559,2
clear,167,2,-2.5064794431020374,-33.30829321422922,-14.257934557063372,-5.194382914959182,2
clear,168,2,-2.5091310583328355,-28.138028002820228,-14.502662835182107,-5.273931372715381,2
clear,169,2,-2.5117725361487313,-27.136819113198936,-14.747083129688736,-5.3531757080073925,2
clear,170,2,-2.5144039954647024,-31.763567472777048,-14.991199032632618,-5.43211948828498,2
clear,171,2,-2.5170255531155616,-30.890759843701794,-15.235014073358482,-5.510766218592913,2
clear,172,2,-2.519637323904184,-27.523020800083238,-15.478531719958717,-5.5891193430178285,2
clear,173,2,-2.5222394206483623,-31.07046848546222,-15.72175538068418,-5.667182246093923,2
clear,174,2,-2.524831954226306,-26.31316402608343,-15.964688405314291,-5.744958254167793,2
clear,175,2,-2.5274150336208505,-31.460931982594857,-16.20733408648837,-5.822450636724899,2
clear,176,2,-2.529988765962411,-29.000400033335012,-16.449695660999065,-5.8996626076780245,2
clear,177,2,-2.53255325657073,-32.03800339144459,-16.6917763110496,-5.976597326619793,2
clear,178,2,-2.535108608995449,-31.16370843045754,-16.933579165475606,-6.053257900039775,2
clear,179,2,-2.5376549250555582,-31.737530775537,-17.17510730093327,-6.129647382508026,2
clear,180,2,-2.54019230487775,-28.439280868164918,-17.41636374305397,-6.205768777825611,2
clear,181,2,-2.542720846933711,-30.832569831028547,-17.657351467567963,-6.2816250401433935,2
clear,182,2,-2.5452406480763985,-31.909904520117003,-17.8980734013965,-6.357219075050474,2
clear,183,2,-2.5477518035753315,-28.594530331794488,-18.138532423714828,-6.432553740632621,2
clear,184,2,-2.550254407150911,-30.778567681046738,-18.37873136698608,-6.507631848502219,2
clear,185,2,-2.552748551007829,-32.88357277573675,-18.618673017967353,-6.582456164800235,2
clear,186,2,-2.5552343258675823,-30.57947040813751,-18.858360118688786,-6.657029411171873,2
clear,187,2,-2.557711821000108,-28.327188673367978,-19.09779536740686,-6.731354265715518,2
clear,188,2,-2.560181124254586,-30.844836262946238,-19.336981419532027,-6.8054333639068085,2
clear,189,2,-2.5626423220894337,-33.47856624233499,-19.57592088853199,-6.879269299498496,2
clear,190,2,-2.5650954996015063,-29.71697644102541,-19.81461634681157,-6.952864625396487,2
clear,191,2,-2.5675407405545334,-34.16707018418066,-20.05307032656919,-7.026221854512916,2
clear,192,2,-2.569978127406828,-29.915619830151474,-20.291285320631403,-7.099343460597379,2
clear,193,2,-2.5724077413382673,-33.862913408142745,-20.529263783266067,-7.172231879046401,2
clear,194,2,-2.574829662276586,-30.57593854899407,-20.767008130973768,-7.244889507692261,2
clear,195,2,-2.5772439689229927,-31.490888806669055,-21.00452074326018,-7.317318707571428,2
clear,196,2,-2.5796507387771417,-34.33055656027199,-21.24180396338806,-7.389521803673756,2
clear,197,2,-2.582050048161471,-29.006373817011593,-21.478860099110353,-7.4615010856725315,2
clear,198,2,-2.5844419722449157,-31.884084747338655,-21.715691423384662,-7.533258808636028,2
clear,199,2,-2.5868265850660457,-29.89874797623731,-21.95230017507061,-7.604797193721532,2
clear,200,2,-2.589203959555608,-34.347801728974794,-22.18868855960867,-7.676118428851667,2
clear,201,2,-2.591574167558531,-31.523234163285885,-22.424858749682954,-7.747224669374405,2
clear,202,2,-2.5939372798553544,-32.49424512977603,-22.660812885867596,-7.818118038706175,2
clear,203,2,-2.596293366183171,-29.382423462506857,-22.896553077257025,-7.888800628959878,2
clear,204,2,-2.5986424952560236,-30.751504549262805,-23.132081402080704,-7.959274501557002,2
clear,205,2,-2.6009847347848227,-32.648886138213,-23.36739990830349,-8.02954168782499,2
clear,206,2,-2.603320151496775,-34.46086186167413,-23.602510614210868,-8.09960418958026,2
clear,207,2,-2.6056488111543548,-30.22843926708262,-23.837415508980584,-8.16946397969714,2
clear,208,2,-2.6079707785738018,-32.04772932331409,-24.072116553240015,-8.239123002662991,2
clear,209,2,-2.6102861176431933,-30.036295629067098,-24.306615679611046,-8.308583175120285,2
clear,210,2,-2.6125948913400823,-30.101076770740995,-24.540914793241075,-8.377846386395744,2
clear,211,2,-2.6148971617487167,-29.603033971606365,-24.775015772322213,-8.446914499016957,2
