distance_m,FSPL_dB,gas_absorption_dB,total_loss_dB,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
2410.0,149.63276594589064,15.424000000000001,165.05676594589065,-86.04646598925083,1.0000000000000001e-11,17.92660053464161,1
2420.0,149.66873241400185,15.488,165.15673241400185,-86.14643245736204,1.0000000000000001e-11,17.51867620464804,1
2430.0,149.7045505663595,15.552000000000001,165.2565505663595,-86.24625060971968,1.0000000000000001e-11,17.12062002995299,1
2440.0,149.7402216211678,15.616,165.35622162116778,-86.34592166452796,1.0000000000000001e-11,16.73217413472513,1
2450.0,149.7757467816839,15.680000000000001,165.4557467816839,-86.44544682504409,1.0000000000000001e-11,16.353091855125786,1
2460.0,149.81112723646083,15.744,165.55512723646083,-86.54482727982102,1.0000000000000001e-11,15.983129730742677,1
2470.0,149.84636415958659,15.808000000000002,165.65436415958658,-86.64406420294677,1.0000000000000001e-11,15.622053911442936,1
2480.0,149.88145871091757,15.872,165.75345871091758,-86.74315875427777,1.0000000000000001e-11,15.269635352233363,1
2490.0,149.91641203630797,15.936000000000002,165.85241203630798,-86.84211207966817,1.0000000000000001e-11,14.925653016686915,1
2500.0,149.951225267834,16.0,165.951225267834,-86.94092531119418,1.0000000000000001e-11,14.589889071802984,1
2510.0,149.98589952401397,16.064,166.04989952401397,-87.03959956737415,1.0000000000000001e-11,14.262136896573631,1
2520.0,150.0204359100241,16.128,166.1484359100241,-87.13813595338428,1.0000000000000001e-11,13.9421882682776,1
2530.0,150.05483551790957,16.192,166.24683551790957,-87.23653556126976,1.0000000000000001e-11,13.629847777899569,1
2540.0,150.08909942679202,16.256,166.34509942679202,-87.3347994701522,1.0000000000000001e-11,13.32492001642415,1
2550.0,150.12322870307236,16.32,166.44322870307235,-87.43292874643254,1.0000000000000001e-11,13.02721758340215,1
2560.0,150.15722440063024,16.384,166.54122440063026,-87.53092444399044,1.0000000000000001e-11,12.73655788352407,1
2570.0,150.19108756101912,16.448,166.63908756101912,-87.62878760437931,1.0000000000000001e-11,12.452764728333355,1
2580.0,150.22481921365784,16.512,166.73681921365784,-87.72651925701803,1.0000000000000001e-11,12.175663531086652,1
2590.0,150.25842037601825,16.576,166.83442037601824,-87.82412041937843,1.0000000000000001e-11,11.905084510180307,1
2600.0,150.2918920538096,16.64,166.93189205380958,-87.92159209716976,1.0000000000000001e-11,11.64086749429013,1
2610.0,150.32523524115885,16.704,167.02923524115886,-88.01893528451905,1.0000000000000001e-11,11.382850710378627,1
2620.0,150.35845092078813,16.768,167.12645092078813,-88.11615096414832,1.0000000000000001e-11,11.130878792261266,1
2630.0,150.3915400641884,16.832,167.2235400641884,-88.21324010754859,1.0000000000000001e-11,10.884801178893232,1
2640.0,150.42450363178983,16.896,167.32050363178985,-88.31020367515003,1.0000000000000001e-11,10.644473716082668,1
2650.0,150.45734257312938,16.96,167.4173425731294,-88.40704261648958,1.0000000000000001e-11,10.409749046211187,1
2660.0,150.4900578270146,17.024,167.5140578270146,-88.50375787037478,1.0000000000000001e-11,10.180491023653117,1
2670.0,150.52265032168475,17.088,167.61065032168474,-88.60035036504493,1.0000000000000001e-11,9.956565104496002,1
2680.0,150.55512097496904,17.152,167.70712097496903,-88.69682101832922,1.0000000000000001e-11,9.73783514311411,1
2690.0,150.58747069444138,17.216,167.8034706944414,-88.79317073780157,1.0000000000000001e-11,9.52417780758768,1
2700.0,150.619700377573,17.28,167.899700377573,-88.88940042093319,1.0000000000000001e-11,9.315464960857177,1
2710.0,150.65181091188134,17.344,167.99581091188134,-88.98551095524152,1.0000000000000001e-11,9.111574872716039,1
2720.0,150.68380317507723,17.408,168.09180317507725,-89.08150321843743,1.0000000000000001e-11,8.91239061809743,1
2730.0,150.71567803520833,17.472,168.18767803520834,-89.17737807856852,1.0000000000000001e-11,8.71779687364774,1
2740.0,150.74743635080102,17.536,168.28343635080103,-89.27313639416121,1.0000000000000001e-11,8.527679917726593,1
2750.0,150.7790789709985,17.6,168.3790789709985,-89.3687790143587,1.0000000000000001e-11,8.341932435546584,1
2760.0,150.8106067356976,17.663999999999998,168.4746067356976,-89.46430677905778,1.0000000000000001e-11,8.16044551060705,1
2770.0,150.8420204756822,17.728,168.5700204756822,-89.5597205190424,1.0000000000000001e-11,7.983116633260299,1
2780.0,150.87332101275473,17.791999999999998,168.66532101275473,-89.65502105611492,1.0000000000000001e-11,7.80984489557188,1
2790.0,150.9045091598652,17.856,168.7605091598652,-89.75020920322538,1.0000000000000001e-11,7.640532593033821,1
2800.0,150.9355857212376,17.919999999999998,168.8555857212376,-89.84528576459778,1.0000000000000001e-11,7.475082021138137,1
2810.0,150.96655149249483,17.984,168.95055149249484,-89.94025153585503,1.0000000000000001e-11,7.313400280516576,1
2820.0,150.99740726078045,18.048,169.04540726078045,-90.03510730414064,1.0000000000000001e-11,7.155397675227373,1
2830.0,151.02815380487903,18.112000000000002,169.14015380487902,-90.12985384823921,1.0000000000000001e-11,7.0009845093287515,1
2840.0,151.05879189533397,18.176,169.23479189533396,-90.22449193869414,1.0000000000000001e-11,6.850075892018672,1
2850.0,151.08932229456343,18.240000000000002,169.32932229456344,-90.31902233792363,1.0000000000000001e-11,6.7025853307818295,1
2860.0,151.1197457569741,18.304,169.4237457569741,-90.4134458003343,1.0000000000000001e-11,6.558431138242662,1
2870.0,151.15006302907312,18.368000000000002,169.51806302907312,-90.5077630724333,1.0000000000000001e-11,6.417534830452096,1
2880.0,151.18027484957787,18.432,169.61227484957786,-90.60197489293805,1.0000000000000001e-11,6.2798179234610485,1
2890.0,151.21038194952422,18.496000000000002,169.70638194952423,-90.69608199288442,1.0000000000000001e-11,6.145205136746922,1
2900.0,151.24038505237235,18.56,169.80038505237235,-90.79008509573254,1.0000000000000001e-11,6.013621189787118,1
2910.0,151.27028487411138,18.624000000000002,169.89428487411138,-90.88398491747157,1.0000000000000001e-11,5.884994005485523,1
2920.0,151.30008212336162,18.688,169.9880821233616,-90.9777821667218,1.0000000000000001e-11,5.759254710172518,1
2930.0,151.32977750147546,18.752000000000002,170.08177750147547,-91.07147754483566,1.0000000000000001e-11,5.636334430178477,1
2940.0,151.3593717026364,18.816,170.1753717026364,-91.16507174599658,1.0000000000000001e-11,5.516165893547014,1
2950.0,151.38886541395647,18.880000000000003,170.26886541395646,-91.25856545731665,1.0000000000000001e-11,5.398685031748239,1
2960.0,151.41825931557202,18.944,170.362259315572,-91.35195935893219,1.0000000000000001e-11,5.283827776252253,1
2970.0,151.44755408073746,19.008000000000003,170.45555408073747,-91.44525412409766,1.0000000000000001e-11,5.171531660242403,1
2980.0,151.47675037591836,19.072,170.54875037591836,-91.53845041927855,1.0000000000000001e-11,5.061735818615279,1
2990.0,151.50584886088183,19.136000000000003,170.64184886088182,-91.63154890424201,1.0000000000000001e-11,4.9543841914072155,1
3000.0,151.5348501887865,19.200000000000003,170.73485018878648,-91.72455023214667,1.0000000000000001e-11,4.849417515228042,1
3010.0,151.56375500627013,19.264,170.82775500627014,-91.81745504963033,1.0000000000000001e-11,4.746779730114083,1
3020.0,151.59256395353628,19.328000000000003,170.9205639535363,-91.91026399689648,1.0000000000000001e-11,4.646416377814907,1
3030.0,151.62127766443933,19.392,171.01327766443933,-92.00297770779952,1.0000000000000001e-11,4.54827620350658,1
3040.0,151.6498967665683,19.456000000000003,171.10589676656832,-92.09559680992851,1.0000000000000001e-11,4.452304748938664,1
3050.0,151.67842188132897,19.52,171.19842188132898,-92.18812192468917,1.0000000000000001e-11,4.358452361000463,1
3060.0,151.70685362402486,19.584000000000003,171.29085362402486,-92.28055366738505,1.0000000000000001e-11,4.266670988294533,1
3070.0,151.73519260393698,19.648,171.38319260393698,-92.37289264729716,1.0000000000000001e-11,4.176910977710172,1
3080.0,151.76343942440212,19.712000000000003,171.4754394244021,-92.4651394677623,1.0000000000000001e-11,4.089127481276428,1
3090.0,151.79159468288992,19.776,171.56759468288993,-92.55729472625012,1.0000000000000001e-11,4.003272447595843,1
3100.0,151.8196589710787,19.840000000000003,171.6596589710787,-92.64935901443889,1.0000000000000001e-11,3.919301028697455,1
3110.0,151.84763287492996,19.904,171.75163287492995,-92.74133291829014,1.0000000000000001e-11,3.837171580036804,1
3120.0,151.8755169747621,19.968000000000004,171.8435169747621,-92.8332170181223,1.0000000000000001e-11,3.756840855356174,1
3130.0,151.9033118453222,20.032,171.93531184532222,-92.9250118886824,1.0000000000000001e-11,3.678267210111095,1
3140.0,151.93101805585752,20.096000000000004,172.02701805585752,-93.01671809921771,1.0000000000000001e-11,3.601410601470349,1
3150.0,151.95863617018523,20.16,172.11863617018523,-93.10833621354541,1.0000000000000001e-11,3.526232588315962,1
3160.0,151.98616674676128,20.224000000000004,172.21016674676127,-93.19986679012146,1.0000000000000001e-11,3.452691526103458,1
3170.0,152.01361033874826,20.288,172.30161033874828,-93.29131038210846,1.0000000000000001e-11,3.3807537788546123,1
3180.0,152.04096749408188,20.352000000000004,172.3929674940819,-93.38266753744207,1.0000000000000001e-11,3.310379303738193,1
3190.0,152.06823875553687,20.416,172.48423875553686,-93.47393879889705,1.0000000000000001e-11,3.2415344647759725,1
3200.0,152.09542466079137,20.480000000000004,172.57542466079138,-93.56512470415157,1.0000000000000001e-11,3.1741840242764665,1
3210.0,152.12252574249067,20.544,172.66652574249068,-93.65622578585086,1.0000000000000001e-11,3.1082927445481907,1
3220.0,152.14954252830984,20.608000000000004,172.75754252830984,-93.74724257167003,1.0000000000000001e-11,3.0438285913261613,1
3230.0,152.1764755410153,20.672,172.8484755410153,-93.83817558437548,1.0000000000000001e-11,2.98075953034539,1
3240.0,152.2033252985255,20.736000000000004,172.9393252985255,-93.92902534188568,1.0000000000000001e-11,2.9190535273408895,1
3250.0,152.23009231397072,20.8,173.03009231397073,-94.01979235733091,1.0000000000000001e-11,2.858678548047669,1
3260.0,152.256777095752,20.864,173.120777095752,-94.11047713911219,1.0000000000000001e-11,2.7996057616272387,1
3270.0,152.28338014759896,20.928,173.21138014759896,-94.20108019095915,1.0000000000000001e-11,2.7418047355278556,1
3280.0,152.30990196862683,20.992,173.30190196862682,-94.29160201198701,1.0000000000000001e-11,2.6852482406242784,1
3290.0,152.33634305339274,21.056,173.39234305339275,-94.38204309675294,1.0000000000000001e-11,2.6299058443647607,1
3300.0,152.36270389195096,21.12,173.48270389195096,-94.47240393531115,1.0000000000000001e-11,2.57575191933731,1
3310.0,152.38898496990765,21.184,173.57298496990765,-94.56268501326784,1.0000000000000001e-11,2.522760838129931,1
3320.0,152.41518676847397,21.248,173.66318676847396,-94.65288681183415,1.0000000000000001e-11,2.4709037699041243,1
3330.0,152.44130976451964,21.312,173.75330976451966,-94.74300980787984,1.0000000000000001e-11,2.420156688961145,1
3340.0,152.46735443062454,21.376,173.84335443062454,-94.83305447398473,1.0000000000000001e-11,2.370495569602245,1
3350.0,152.49332123513017,21.44,173.93332123513017,-94.92302127849035,1.0000000000000001e-11,2.321894784415424,1
3360.0,152.5192106421901,21.504,174.0232106421901,-95.01291068555028,1.0000000000000001e-11,2.2743303077019337,1
3370.0,152.54502311182,21.568,174.11302311182,-95.1027231551802,1.0000000000000001e-11,2.2277797154762737,1
3380.0,152.57075909994632,21.632,174.20275909994632,-95.19245914330651,1.0000000000000001e-11,2.1822205837529447,1
3390.0,152.5964190584549,21.696,174.2924190584549,-95.28211910181508,1.0000000000000001e-11,2.1376304885464443,1
3400.0,152.62200343523835,21.76,174.38200343523835,-95.37170347859853,1.0000000000000001e-11,2.0939886075845227,1
3410.0,152.64751267424316,21.824,174.47151267424317,-95.46121271760336,1.0000000000000001e-11,2.051272516881676,1
3420.0,152.67294721551593,21.888,174.56094721551594,-95.55064725887613,1.0000000000000001e-11,2.009461394165652,1
3430.0,152.69830749524863,21.952,174.65030749524863,-95.64000753860881,1.0000000000000001e-11,1.9685376205907008,1
3440.0,152.72359394582384,22.016000000000002,174.73959394582383,-95.72929398918401,1.0000000000000001e-11,1.9284803738845675,1
3450.0,152.74880699585873,22.080000000000002,174.82880699585874,-95.81850703921893,1.0000000000000001e-11,1.8892688317749973,1
3460.0,152.77394707024877,22.144000000000002,174.91794707024877,-95.90764711360896,1.0000000000000001e-11,1.8508869771294894,1
3470.0,152.79901459021073,22.208000000000002,175.00701459021073,-95.99671463357092,1.0000000000000001e-11,1.813313987675787,1
3480.0,152.82400997332485,22.272000000000002,175.09600997332484,-96.08571001668503,1.0000000000000001e-11,1.776533846281388,1
3490.0,152.84893363357685,22.336000000000002,175.18493363357686,-96.17463367693705,1.0000000000000001e-11,1.7405289341005377,1
3500.0,152.87378598139873,22.400000000000002,175.27378598139873,-96.26348602475892,1.0000000000000001e-11,1.705281632287481,1
3510.0,152.89856742370972,22.464,175.36256742370972,-96.35226746706991,1.0000000000000001e-11,1.6707743219964617,1
3520.0,152.92327836395583,22.528000000000002,175.45127836395582,-96.44097840731601,1.0000000000000001e-11,1.6369925878082268,1
3530.0,152.9479192021497,22.592,175.5399192021497,-96.52961924550988,1.0000000000000001e-11,1.6039204125902708,1
3540.0,152.97249033490897,22.656000000000002,175.62849033490897,-96.61819037826916,1.0000000000000001e-11,1.571540177496837,1
3550.0,152.9969921554951,22.72,175.7169921554951,-96.70669219885528,1.0000000000000001e-11,1.5398390688219212,1
3560.0,153.02142505385075,22.784000000000002,175.80542505385074,-96.79512509721093,1.0000000000000001e-11,1.5088010694330172,1
3570.0,153.0457894166371,22.848,175.8937894166371,-96.88348945999729,1.0000000000000001e-11,1.4784117639108694,1
3580.0,153.07008562727071,22.912000000000003,175.98208562727072,-96.97178567063091,1.0000000000000001e-11,1.4486583385494731,1
3590.0,153.09431406595962,22.976,176.07031406595962,-97.06001410931981,1.0000000000000001e-11,1.4195247762163203,1
3600.0,153.118475109739,23.040000000000003,176.158475109739,-97.14817515309917,1.0000000000000001e-11,1.3909998649186572,1
3610.0,153.14256913250637,23.104,176.24656913250635,-97.23626917586654,1.0000000000000001e-11,1.3630675875239753,1
3620.0,153.1665965050566,23.168000000000003,176.3345965050566,-97.32429654841678,1.0000000000000001e-11,1.3357183337527716,1
3630.0,153.19055759511548,23.232,176.42255759511548,-97.41225763847567,1.0000000000000001e-11,1.3089376881857882,1
3640.0,153.21445276737433,23.296000000000003,176.51045276737432,-97.5001528107345,1.0000000000000001e-11,1.2827128371170184,1
3650.0,153.23828238352274,23.36,176.59828238352276,-97.58798242688295,1.0000000000000001e-11,1.257032568553707,1
3660.0,153.26204680228142,23.424000000000003,176.68604680228142,-97.67574684564161,1.0000000000000001e-11,1.2318840687898465,1
3670.0,153.285746379435,23.488,176.773746379435,-97.7634464227952,1.0000000000000001e-11,1.2072577275459329,1
3680.0,153.3093814678636,23.552000000000003,176.8613814678636,-97.85108151122378,1.0000000000000001e-11,1.183140731115958,1
3690.0,153.33295241757446,23.616,176.94895241757445,-97.93865246093463,1.0000000000000001e-11,1.1595234692204177,1
3700.0,153.35645957573314,23.680000000000003,177.03645957573315,-98.02615961909333,1.0000000000000001e-11,1.136393128153303,1
3710.0,153.37990328669417,23.744,177.12390328669417,-98.11360333005436,1.0000000000000001e-11,1.1137416993483606,1
3720.0,153.4032838920312,23.808000000000003,177.2112838920312,-98.20098393539138,1.0000000000000001e-11,1.0915563690995818,1
3730.0,153.42660173056703,23.872,177.29860173056704,-98.28830177392723,1.0000000000000001e-11,1.0698291288407122,1
3740.0,153.44985713840282,23.936000000000003,177.38585713840283,-98.37555718176301,1.0000000000000001e-11,1.0485487665789943,1
3750.0,153.47305044894762,24.0,177.47305044894762,-98.4627504923078,1.0000000000000001e-11,1.0277072737481738,1
3760.0,153.49618199294645,24.064,177.56018199294644,-98.54988203630663,1.0000000000000001e-11,1.0072934383554928,1
3770.0,153.51925209850907,24.128,177.64725209850906,-98.63695214186924,1.0000000000000001e-11,0.9873008535479479,1
3780.0,153.54226109113773,24.192,177.73426109113774,-98.72396113449793,1.0000000000000001e-11,0.9677167056195293,1
3790.0,153.56520929375466,24.256,177.82120929375466,-98.81090933711485,1.0000000000000001e-11,0.9485361894304851,1
3800.0,153.58809702672943,24.32,177.90809702672942,-98.89779707008961,1.0000000000000001e-11,0.929746491274805,1
3810.0,153.61092460790564,24.384,177.99492460790566,-98.98462465126585,1.0000000000000001e-11,0.9113428060127369,1
3820.0,153.6336923526274,24.448,178.0816923526274,-99.0713923959876,1.0000000000000001e-11,0.8933171250780252,1
3830.0,153.65640057376567,24.512,178.16840057376567,-99.15810061712585,1.0000000000000001e-11,0.8756582364779106,1
3840.0,153.67904958174387,24.576,178.25504958174386,-99.24474962510405,1.0000000000000001e-11,0.8583597333593893,1
3850.0,153.70163968456325,24.64,178.34163968456323,-99.33133972792342,1.0000000000000001e-11,0.8414152088694568,1
3860.0,153.72417118782835,24.704,178.42817118782835,-99.41787123118854,1.0000000000000001e-11,0.8248166544418567,1
3870.0,153.74664439477147,24.768,178.51464439477147,-99.50434443813165,1.0000000000000001e-11,0.8085560615103332,1
3880.0,153.76905960627738,24.832,178.60105960627737,-99.59075964963756,1.0000000000000001e-11,0.7926270232218814,1
3890.0,153.7914171209074,24.896,178.6874171209074,-99.6771171642676,1.0000000000000001e-11,0.777021531010245,1
3900.0,153.81371723492322,24.96,178.77371723492323,-99.76341727828341,1.0000000000000001e-11,0.7617331780224188,1
3910.0,153.8359602423106,25.024,178.8599602423106,-99.84966028567078,1.0000000000000001e-11,0.7467555574053982,1
3920.0,153.8581464348024,25.088,178.9461464348024,-99.93584647816257,1.0000000000000001e-11,0.7320822623061781,1
3930.0,153.88027610190176,25.152,179.03227610190174,-100.02197614526193,1.0000000000000001e-11,0.7177068858717534,1
3940.0,153.9023495309047,25.216,179.1183495309047,-100.1080495742649,1.0000000000000001e-11,0.7036230212491185,1
3950.0,153.9243670069224,25.28,179.2043670069224,-100.1940670502826,1.0000000000000001e-11,0.6898226598720167,1
3960.0,153.94632881290346,25.344,179.29032881290345,-100.28002885626364,1.0000000000000001e-11,0.6763042000271979,1
3970.0,153.96823522965553,25.408,179.37623522965555,-100.36593527301574,1.0000000000000001e-11,0.663058031435153,1
3980.0,153.99008653586696,25.472,179.46208653586697,-100.45178657922716,1.0000000000000001e-11,0.6500793489561281,1
3990.0,154.01188300812822,25.536,179.54788300812822,-100.53758305148841,1.0000000000000001e-11,0.6373617457371179,1
4000.0,154.0336249209525,25.6,179.63362492095249,-100.62332496431267,1.0000000000000001e-11,0.6249020183516198,1
